1.660366535,0.655783892,1.801629066,-0.745339513,0.610724807,2.854661226,1.251730919,2.062847137,2.498227119,1.322495103,3.803749323,2.518103361,1.6912482479166666,1.1987929454044604
1.838193004384,0.7391824248159999,2.013439776928,-0.714683856428,0.6703086056099999,3.02850171538,1.460020866552,2.29787881102,2.792872493416,1.527402533592,4.235338212534,2.9017198652580003,1.8991812044218335,1.304941426917168
2.016019473768,0.822580957632,2.225250487856,-0.684028199856,0.72989240422,3.2023422047600003,1.6683108141040002,2.53291048504,3.087517867832,1.732309964184,4.666927102068,3.285336369516,2.107114160927,1.4134223542073836
2.193845943152,0.9059794904480001,2.437061198784,-0.653372543284,0.78947620283,3.37618269414,1.8766007616560003,2.76794215906,3.3821632422479997,1.9372173947759999,5.0985159916019995,3.6689528737740003,2.3150471174321665,1.5237376404805019
2.3716724125360003,0.9893780232639999,2.648871909712,-0.622716886712,0.84906000144,3.5500231835200005,2.0848907092080005,3.00297383308,3.676808616664,2.142124825368,5.530104881135999,4.0525693780320005,2.5229800739373336,1.6355161462414383
2.54949888192,1.07277655608,2.8606826206400005,-0.59206123014,0.90864380005,3.7238636729000003,2.29318065676,3.2380055070999996,3.9714539910799997,2.3470322559600003,5.961693770669999,4.43618588229,2.7309130304425,1.748477267273218
2.727325351304,1.156175088896,3.0724933315680003,-0.561405573568,0.96822759866,3.89770416228,2.5014706043120003,3.4730371811199996,4.266099365496,2.551939686552,6.393282660203999,4.819802386548,2.938845986947667,1.8624058273323272
2.9051518206880003,1.2395736217120001,3.284304042496,-0.5307499169959999,1.02781139727,4.07154465166,2.709760551864,3.7080688551399996,4.560744739912,2.7569091641520003,6.824871549737999,5.203418890806001,3.146784114036833,1.9771334807088745
3.0765630641120003,1.35327185816,3.477527202288,-0.500094260424,1.08739519588,4.24538514104,2.9396130489520003,3.93973392524,4.817971214656,2.962933440888,7.138178619095999,5.618197204912001,3.3463896379,2.0700921814477606
3.2444750933760003,1.4834972056800002,3.660611697824,-0.469438603852,1.14697899449,4.419225630420001,3.1812269366960004,4.16382413652,5.054787380488,3.1689577176239996,7.446267372857999,6.0431630337760005,3.5452980496583337,2.161245685264123
3.41238712264,1.6137225532000001,3.84369619336,-0.43878294728,1.2065627931,4.5930661198000005,3.42284082444,4.3879143478,5.29160354632,3.3749819943599997,7.754356126619999,6.46812886264,3.744206461416667,2.253603502475014
