Value_1,Value_2,Value_3,Average,Standard Deviation
3.713267326,4.169778347,1.378403902,0.585960329,1.478839397,1.125751615,0.437913537,1.016437531,0.340563119,1.5829905670000002,1.3991604502295159
3.76043248432,4.317464712148,1.40781379694,0.6518809663759999,1.74009734598,1.238201200438,0.549367498588,1.224757389068,0.464730719976,1.706082901537111,1.3951103732150683
3.8075976426400002,4.465151077296,1.43722369188,0.717801603752,2.0013552949599998,1.350650785876,0.6608214601760001,1.433077247136,0.588898320952,1.8291752360742224,1.3950879823832243
3.85476280096,4.612837442444,1.46663358682,0.783722241128,2.2626132439399997,1.4631003713139998,0.772275421764,1.6413971052039997,0.713065921928,1.9522675706113333,1.3990934711090206
3.90192795928,4.7605238075920004,1.4960434817600001,0.849642878504,2.5238711929199997,1.575549956752,0.883729383352,1.8497169632719999,0.837233522904,2.0753599051484444,1.4070924420171065
3.9490931176,4.9082101727400005,1.5254533767,0.91556351588,2.7851291418999997,1.68799954219,0.99518334494,2.05803682134,0.9614011238800001,2.198452239685556,1.4190173631902552
3.9962582759200003,5.055896537888,1.5548632716400002,0.981484153256,3.0463870908799997,1.800449127628,1.106637306528,2.2663566794079997,1.085568724856,2.3215445742226666,1.4347703477773603
4.04342343424,5.203582903036001,1.58427316658,1.047404790632,3.3076450398599997,1.9128987130659998,1.2180912681159999,2.474676537476,1.209736325832,2.4446369087597777,1.4542269980504747
4.0905885925600005,5.351269268184,1.61368306152,1.121493375264,3.61646989852,2.116132500088,1.357680005864,2.693982868584,1.326156905768,2.5874951640391113,1.4744040885537069
4.13775375088,5.498955633332001,1.64309295646,1.206667031172,3.9332225754600003,2.3233714724739998,1.521495911972,2.9137738970319997,1.4383518378640001,2.735187229627334,1.4969241500401183
4.1849189092,5.64664199848,1.6725028514,1.29184068708,4.2499752524000005,2.5306104448599998,1.68531181808,3.13356492548,1.55054676996,2.8828792952155555,1.5246012687384238
4.23208406752,5.794328363628,1.7019127463400001,1.377014342988,4.56672792934,2.7378494172459997,1.849127724188,3.3533559539279993,1.662741702056,3.0305713608037776,1.5571604828470094
4.27924922584,5.942014728776,1.73132264128,1.462187998896,4.883480606280001,2.9450883896319997,2.012943630296,3.5731469823759996,1.774936634152,3.1782634263919998,1.594302710616115
4.3264143841600005,6.089701093924,1.7607325362200001,1.5473616548040001,5.200233283220001,3.152327362018,2.176759536404,3.792938010824,1.8871315662480002,3.3259554919802223,1.6357157821123722
4.37357954248,6.237387459072,1.79014243116,1.632535310712,5.51698596016,3.3595663344039997,2.340575442512,4.012729039271999,1.9993264983439998,3.4736475575684445,1.6810840935720994
4.4207447008,6.36933553724,1.82699895372,1.71770896662,5.8428962232,3.6049954940199997,2.5074738290400003,4.24108676911,2.1092122081599998,3.6267169646566666,1.7277381023836158
4.467909859120001,6.463511726656,1.881727382568,1.8331927422560002,6.172469520680001,3.853949901688,2.712594972776,4.4702352713839995,2.213555784504,3.7854607957368893,1.7630438489041418
4.529311624906001,6.557687916072,1.9364558114160002,1.9540890392720003,6.5020428181600005,4.102904309355999,2.917716116512,4.699383773657999,2.317899360848,3.9463878633555556,1.8028027619281626
4.5928225177240005,6.651864105488,1.991184240264,2.0749853362880004,6.831616115640001,4.351858717023999,3.1228372602479997,4.928532275931999,2.4222429371920002,4.107549278422223,1.846737012603552
4.6563334105420005,6.746040294904,2.045912669112,2.195881633304,7.161189413120001,4.600813124692,3.3279584039840002,5.157680778206,2.526586513536,4.268710693488889,1.8944613087623674
4.71984430336,6.84021648432,2.10064109796,2.3167779303200002,7.4907627106,4.84976753236,3.5330795477200003,5.386829280479999,2.63093008988,4.429872108555556,1.9456967822476865
4.783355196178,6.934392673736,2.155369526808,2.437674227336,7.820336008080001,5.098721940028,3.738200691456,5.615977782753999,2.7352736662240003,4.591033523622222,2.0001736294317127
4.846866088996,7.028568863152,2.210097955656,2.558570524352,8.128981036839999,5.341603744552,3.943321835192001,5.846257636599999,2.839617242568,4.7493205475453335,2.0531774483465774
4.910376981814,7.122745052568,2.264826384504,2.692064075612,8.42192986406,5.583604042167999,4.156680722872,6.076701718899999,2.952482394976,4.909045693052666,2.1023905327664525
4.973887874632,7.216921241984,2.319554813352,2.859150304856,8.714878691280001,5.825604339783999,4.375263545736001,6.307145801199999,3.0658801458880003,5.0731429731902224,2.1493309427318743
5.03739876745,7.3110974314,2.3742832422,3.0262365341000006,9.007827518500001,6.0676046374,4.5938463686,6.5375898835,3.1792778968000004,5.237240253327778,2.198658333951025
5.100909660268,7.405273620816001,2.4290116710480003,3.1933227633440007,9.300776345720001,6.309604935016,4.812429191464,6.768033965799999,3.2926756477120005,5.401337533465334,2.2502157355393346
5.164420553086,7.499449810232,2.483740099896,3.360408992588,9.593725172940001,6.551605232631999,5.031012014328001,6.998478048099999,3.4060733986239997,5.565434813602889,2.3038534377069846
5.227931445904,7.593625999648,2.538468528744,3.5274952218320004,9.886674000160001,6.793605530248,5.249594837192,7.228922130399999,3.519471149536,5.729532093740445,2.35942956821107
5.291442338722,7.6878021890640005,2.593196957592,3.6945814510760004,10.149379383200001,7.011636289977999,5.468177660056,7.452512749571999,3.632868900448,5.886844213300889,2.408148898428039
5.35495323154,7.72078903216,2.67556247712,3.86166768032,10.371760174,7.22479188946,5.685134372840001,7.674709444039999,3.76415102024,6.037057702413333,2.4368115862928077
5.418464124358,7.710943332832,2.777273960124,4.055742064116001,10.594140964800001,7.437947488941999,5.892822258168,7.896906138507998,3.907952198248,6.188021392232888,2.4564627229414144
