3.713267326,4.169778347,1.378403902,0.585960329,1.478839397,1.125751615,0.437913537,1.016437531,0.340563119,Average,Std Deviation
7.56248311034,4.508497027919999,7.992695732200001,,,,,,,6.68789195682,1.551041030424017
7.587790905902001,4.370083316375999,8.144015861560002,,,,,,,6.7006300279460005,1.6635168632411468
7.613098701464001,4.231669604831999,8.295335990920002,,,,,,,6.713368099072,1.7767915826034832
7.638406497026001,4.093255893287999,8.446656120280002,,,,,,,6.726106170198001,1.8907216080712608
7.663714292588001,3.971099750128,8.566105552648,,,,,,,6.733639865121333,1.9878461395471405
7.689022088150001,3.8672333713999993,8.649700450900001,,,,,,,6.735318636816667,2.0656170258850266
7.714329883712,3.763366992672,8.733295349152,,,,,,,6.736997408512,2.1434288795364647
7.739637679274,3.659500613943999,8.816890247404,,,,,,,6.7386761802073325,2.2212773952226246
7.764945474836001,3.555634235216,8.900485145656,,,,,,,6.740354951902667,2.2991588488650114
7.790253270398,3.451767856487999,8.984080043908001,,,,,,,6.7420337235979995,2.3770700029643175
7.81556106596,3.34790147776,9.06767494216,,,,,,,6.743712495293333,2.4550080298366614
7.8285572446,3.244035099032,9.151269840412,,,,,,,6.741287394681334,2.5312016075832875
7.8191686652,3.140168720304,9.234864738664,,,,,,,6.731400708056,2.6043245106930932
7.8097800858,3.036302341576,9.318459636916,,,,,,,6.721514021430667,2.677637931833682
7.8003915064,2.9324359628479995,9.402054535168,,,,,,,6.711627334805333,2.7511266399832315
7.791002927,2.82856958412,9.48564943342,,,,,,,6.7017406481799995,2.8247769545026777
7.7816143476,2.724703205391999,9.569244331672,,,,,,,6.691853961554666,2.898576556585414
7.7722257682,2.620836826663999,9.652839229924,,,,,,,6.681967274929332,2.972514327016241
7.7628371888,2.516970447936,9.736434128176,,,,,,,6.6720805883039995,3.0465802061459355
7.7534486094,2.470535456104,9.730495384568,,,,,,,6.651493150024,3.0645808758090864
7.74406003,2.44177166024,9.69700782808,,,,,,,6.627613172773334,3.0653388232017553
7.7346714506,2.413007864376,9.663520271592,,,,,,,6.6037331955226675,3.0661320415572795
7.7252828712,2.384244068512,9.630032715104,,,,,,,6.5798532182719995,3.0669605035089114
7.7158942918,2.355480272648,9.596545158616,,,,,,,6.555973241021333,3.0678241805041893
7.7065057124,2.326716476784,9.563057602128,,,,,,,6.532093263770666,3.068723042809813
7.697117133,2.2979526809199995,9.52957004564,,,,,,,6.508213286519999,3.0696570595167105
7.687728553599999,2.269188885056,9.496082489151998,,,,,,,6.484333309269332,3.0706261985453023
7.670912728121999,2.240425089192,9.462594932664,,,,,,,6.457977583326,3.0706506434413385
7.628632058948,2.211661293328,9.429107376176,,,,,,,6.423133576150666,3.0673334710270734
7.586351389774,2.182897497464,9.395619819688,,,,,,,6.388289568975334,3.0640229458691124
7.5440707206,2.1541337016,9.3621322632,,,,,,,6.3534455618,3.06071908953681
7.501790051426,2.125369905736,9.328644706712,,,,,,,6.318601554624666,3.057421923649205
7.459509382252,2.096606109872,9.295157150223998,,,,,,,6.2837575474493335,3.0541314698748194
7.417228713078,2.072593616728001,9.255258705067998,,,,,,,6.248360344957999,3.0465674005682954
7.374948043903999,2.1246019671040006,9.112786041223998,,,,,,,6.204112017410666,2.9706140682971163
7.33266737473,2.1766103174800007,8.970313377379998,,,,,,,6.159863689863333,2.8948461880787693
7.290386705556,2.2286186678560003,8.827840713535998,,,,,,,6.1156153623159994,2.819278711978256
7.248106036382,2.2806270182320008,8.685368049691998,,,,,,,6.071367034768667,2.7439281973666
7.205825367208,2.3326353686080004,8.542895385847999,,,,,,,6.027118707221334,2.6688130211956436
7.163544698034,2.384643718984001,8.400422722003999,,,,,,,5.982870379674,2.5939536281925846
7.12126402886,2.4366520693600004,8.257950058159999,,,,,,,5.938622052126665,2.5193728191027387
7.078983359686,2.488660419736001,8.115477394315997,,,,,,,5.894373724579332,2.445096086325451
7.0367026905120005,2.5406687701120005,7.973004730471999,,,,,,,5.8501253970319995,2.3711520057568136
6.9925033049,2.592677120488,7.830532066627999,,,,,,,5.805237497338666,2.2972419960398907
6.9303958992000005,2.6446854708640006,7.688059402783998,,,,,,,5.754380257616,2.220535182672594
6.868288493500001,2.69669382124,7.545586738939999,,,,,,,5.703523017893333,2.144053729380279
6.8061810878,2.7487021716160007,7.403114075095998,,,,,,,5.6526657781706655,2.0678226421328656
6.744073682100001,2.8007105219920003,7.260641411251999,,,,,,,5.601808538448,1.9918706664917807
6.6819662764,2.8756343958880017,7.104857243023997,,,,,,,5.554152638437333,1.901850708155123
6.6198588707,2.992570062904001,6.924668650091999,,,,,,,5.5123658612319995,1.7861047747088876
6.557751465000001,3.1095057299200004,6.74448005716,,,,,,,5.470579084026667,1.6712704607347653
6.4956440593,3.2264413969359995,6.564291464228001,,,,,,,5.428792306821333,1.5575494137170323
6.4335366536,3.343377063952002,6.384102871295997,,,,,,,5.387005529616,1.4452044616506363
6.3714292479,3.4603127309680013,6.203914278363998,,,,,,,5.345218752410666,1.3345831680110898
6.3093218422,3.5772483979840004,6.023725685431999,,,,,,,5.303431975205332,1.2261521378936195
6.2472144365,3.694184065,5.8435370925,,,,,,,5.261645198,1.1205473817481515
6.185107030799999,3.811119732016002,5.663348499567996,,,,,,,5.219858420794665,1.0186482910127244
6.1229996251,3.9280553990320017,5.483159906635997,,,,,,,5.178071643589333,0.9216847527124568
6.0608922194,4.044991066048,5.302971313703998,,,,,,,5.136284866384,0.8313854476360941
5.9987848137,4.161926733064,5.122782720771999,,,,,,,5.094498089178667,0.7501608349270712
5.943238935279999,4.27886240008,4.94259412784,,,,,,,5.054898487733333,0.6841035568145011
5.887911774436,4.395798067096002,4.762405534907996,,,,,,,5.015371792146666,0.6348725721927636
5.832584613592001,4.512733734112001,4.5822169419759975,,,,,,,4.97584509656,0.6064700756986765
5.777257452748,4.653080446236001,4.431369553683998,,,,,,,4.953902484222666,0.5891937899172427
5.721930291904,4.806196819328,4.296526458831999,,,,,,,4.9415511900213325,0.5897370182736422
5.6666031310600005,4.959313192420003,4.161683363979996,,,,,,,4.92919989582,0.6147498051029233
5.611275970216,5.112429565512002,4.026840269127997,,,,,,,4.916848601618667,0.6614620461768221
5.555948809372,5.265545938604001,3.891997174275998,,,,,,,4.904497307417333,0.7256954579555577
5.500621648528001,5.418662311696001,3.757154079423999,,,,,,,4.892146013216,0.803257679931401
5.445294487684,5.571778684788,3.622310984572,,,,,,,4.879794719014666,0.8906733669234632
5.389967326840001,5.724895057880003,3.487467889719997,,,,,,,4.867443424813334,0.9853234678172127
5.334640165996001,5.878011430972002,3.3526247948679977,,,,,,,4.855092130612,1.0853168981557617
5.279313005152,6.031127804064002,3.2177817000159985,,,,,,,4.842740836410666,1.1893066661379235
5.223985844308,6.184244177156001,3.0829386051639998,,,,,,,4.830389542209333,1.29633138754113
5.168658683464,6.337360550248004,2.948095510311997,,,,,,,4.818038248008,1.4056980223487126
5.11333152262,6.490476923340003,2.8132524154599974,,,,,,,4.805686953806666,1.516900107868806
5.084608579312,6.643593296432002,2.678409320607998,,,,,,,4.802203732117333,1.6310498385645456
5.061001831684,6.7967096695240015,2.543566225755999,,,,,,,4.800425908988,1.7460874638141393
5.037395084056,6.95289028204,2.475768296984,,,,,,,4.822017887693334,1.8341111961570062
5.013788336428001,7.109262409520004,2.412160691091999,,,,,,,4.8450704790133345,1.9212913061918844
4.9901815888000005,7.265634537000003,2.348553085199999,,,,,,,4.868123070333334,2.009244669414623
4.966574841172,7.422006664480002,2.2849454793079995,,,,,,,4.891175661653334,2.097874032165939
4.942968093544001,7.578378791960001,2.221337873416,,,,,,,4.914228252973334,2.18709721389878
4.919361345916,7.734750919440001,2.157730267524,,,,,,,4.937280844293334,2.2768444053544754
4.895754598288001,7.891123046920003,2.0941226616319986,,,,,,,4.960333435613335,2.36705600362279
4.87214785066,8.047495174400003,2.030515055739999,,,,,,,4.983386026933334,2.4576808697066297
4.848541103032,8.203867301880003,1.9669074498479997,,,,,,,5.006438618253334,2.5486749195022327
4.824934355404,8.36023942936,1.903299843956,,,,,,,5.029491209573334,2.63999997882955
4.801327607776001,8.516611556840004,1.8396922380639984,,,,,,,5.052543800893335,2.7316228484333065
4.777720860148,8.672983684320004,1.776084632171999,,,,,,,5.075596392213334,2.8235145366879686
4.754114112520001,8.829355811800003,1.712477026279999,,,,,,,5.098648983533334,2.915649626864689
4.730507364892,8.985727939280002,1.6488694203879997,,,,,,,5.121701574853334,3.008005752874595
4.733219731976001,9.13752023276,1.596535316832,,,,,,,5.155758427189333,3.0930586358573766
4.746699009624001,9.274428065740004,1.5808400958679998,,,,,,,5.200655723744002,3.1572542381274666
4.760178287272,9.411335898720004,1.5651448749039998,,,,,,,5.245553020298668,3.221528609128306
4.773657564920001,9.5482437317,1.54944965394,,,,,,,5.290450316853334,3.285877126526009
4.7871368425680005,9.685151564680002,1.533754432976,,,,,,,5.3353476134080005,3.350295517974178
4.800616120216,9.822059397660004,1.5180592120119998,,,,,,,5.380244909962667,3.4147798290409987
4.814095397864,9.958967230640004,1.5023639910479998,,,,,,,5.425142206517335,3.4793263945524058
4.827574675512,10.09587506362,1.4866687700839998,,,,,,,5.470039503071999,3.5439318129401363
4.84105395316,10.232782896600002,1.47097354912,,,,,,,5.514936799626668,3.608592923238317
4.854533230808,10.36969072958,1.455278328156,,,,,,,5.5598340961813335,3.673306784418982
4.868012508456,10.506598562560002,1.4395831071919998,,,,,,,5.604731392736,3.738070656797134
4.881491786104,10.64350639554,1.4238878862279998,,,,,,,5.649628689290666,3.8028819852702944
4.894971063752,10.780414228520002,1.408192665264,,,,,,,5.694525985845334,3.8677383841872373
4.9084503414,10.9173220615,1.3924974443,,,,,,,5.7394232824,3.932637623666032
4.921929619048,11.05422989448,1.376802223336,,,,,,,5.784320578954667,3.9975776172037363
4.935408896696,11.1788147066,1.3760869466040002,,,,,,,5.830103516633334,4.0516438418134815
4.969555259976,11.2924457224,1.3886871758560002,,,,,,,5.8835627194106666,4.094521996032218
5.0186278517680005,11.4060767382,1.4012874051080002,,,,,,,5.941997331692001,4.136295508239967
5.06770044356,11.519707754,1.41388763436,,,,,,,6.000431943973335,4.178069020614478
5.116773035352,11.633338769800002,1.4264878636120002,,,,,,,6.058866556254667,4.219842533150796
5.165845627144001,11.7469697856,1.4390880928640002,,,,,,,6.117301168536,4.261616045844162
5.214918218936,11.8606008014,1.4516883221160002,,,,,,,6.175735780817333,4.3033895586900055
5.263990810728,11.9742318172,1.464288551368,,,,,,,6.234170393098666,4.345163071683926
5.313063402520001,12.087862833,1.47688878062,,,,,,,6.292605005380001,4.3869365848216955
5.362135994312,12.201493848800002,1.4894890098720002,,,,,,,6.351039617661335,4.428710098099243
5.411208586103999,12.3151248646,1.5020892391240002,,,,,,,6.409474229942666,4.470483611512648
5.460281177896,12.4287558804,1.5146894683760002,,,,,,,6.467908842224001,4.512257125058141
5.509353769688,12.5423868962,1.527289697628,,,,,,,6.526343454505334,4.554030638732083
5.55842636148,12.656017912000005,1.53988992688,,,,,,,6.584778066786669,4.595804152530977
5.6074989532720005,12.769648927800002,1.552490156132,,,,,,,6.643212679068,4.63757766645144
5.656571545064001,12.88259859272,1.5912567920000005,,,,,,,6.710142309928,4.669483085781821
5.705644136856,12.99540225388,1.6356305150000003,,,,,,,6.778892301911999,4.699290705891067
5.778426403476002,13.10820591504,1.680004238,,,,,,,6.8555455188386665,4.727302795765939
5.87999898953,13.221009576200002,1.724377961000001,,,,,,,6.941795508910001,4.753152884162235
5.981571575583999,13.333813237360005,1.7687516840000006,,,,,,,7.028045498981335,4.779051017200966
6.083144161638001,13.446616898520002,1.8131254070000005,,,,,,,7.114295489052668,4.804996418024253
6.184716747692,13.55942055968,1.85749913,,,,,,,7.200545479124,4.830988325060278
6.286289333745999,13.672224220840004,1.901872853000001,,,,,,,7.286795469195334,4.85702599168854
6.387861919800001,13.785027882000003,1.946246576000001,,,,,,,7.373045459266668,4.883108685912478
6.489434505854,13.897831543160002,1.9906202990000008,,,,,,,7.459295449338001,4.9092356900393606
6.591007091907999,14.010635204320002,2.034994022,,,,,,,7.5455454394093335,4.935406300367284
6.692579677962001,14.12343886548,2.079367745,,,,,,,7.631795429480667,4.961619826879167
6.794152264016,14.236242526640003,2.123741468000001,,,,,,,7.718045419552002,4.9878755929435865
6.895724850069998,14.349046187800004,2.168115191000001,,,,,,,7.804295409623335,5.014172935022357
6.997297436124001,14.468131739920002,2.218651725288001,,,,,,,7.894693633777336,5.040927831850614
7.098870022178,14.63433147424,2.3154093442360004,,,,,,,8.016203613551333,5.070837294416771
7.2004426082320006,14.800531208560006,2.412166963184003,,,,,,,8.137713593325335,5.100767905825619
7.302015194286,14.966730942880003,2.508924582132002,,,,,,,8.259223573099336,5.1307192959549175
7.431883898199998,15.132930677200005,2.6056822010800014,,,,,,,8.39016559216,5.158922138673728
7.621174449620002,15.299130411520002,2.702439820028001,,,,,,,8.540914893722668,5.183537744811896
7.81046500104,15.46533014584,2.7991974389760004,,,,,,,8.691664195285334,5.208333927589926
7.999755552459998,15.631529880160006,2.8959550579240023,,,,,,,8.842413496848001,5.233308120212495
8.189046103880003,15.797729614480003,2.992712676872002,,,,,,,8.99316279841067,5.258457786393532
8.3783366553,15.963929348800004,3.0894702958200013,,,,,,,9.143912099973335,5.283780420483663
8.567627206719997,16.130129083120003,3.186227914768001,,,,,,,9.294661401536,5.3092735475668675
8.756917758140002,16.296328817440003,3.2829855337160003,,,,,,,9.445410703098668,5.334934723527836
8.94620830956,16.462528551760006,3.3797431526640023,,,,,,,9.596160004661336,5.360761535091429
9.13549886098,16.628728286080005,3.4765007716120016,,,,,,,9.746909306224003,5.386751599835619
9.3247894124,16.794928020400004,3.5732583905600013,,,,,,,9.897658607786667,5.412902566179295
9.51407996382,17.00794652952,3.7071227933480015,,,,,,,10.076383095562667,5.444576299655455
9.703370515239998,17.28784900264001,3.893996887336005,,,,,,,10.295072135072003,5.484001077488482
9.89266106666,17.56775147576001,4.080870981324004,,,,,,,10.513761174581338,5.5234838267072295
10.08195161808,17.847653948880005,4.267745075312003,,,,,,,10.73245021409067,5.563023312981388
10.2712421695,18.127556422000005,4.454619169300003,,,,,,,10.951139253600003,5.60261833507594
10.484064720440005,18.40745889512,4.641493263288001,,,,,,,11.177672292949334,5.641292466724073
10.79493726938,18.68736136824001,4.828367357276004,,,,,,,11.436888664965338,5.676090494034575
11.105809818319996,18.96726384136001,5.015241451264004,,,,,,,11.696105036981336,5.711162667812097
11.416682367260002,19.247166314480005,5.202115545252003,,,,,,,11.955321408997335,5.746503968530827
11.7275549162,19.527068787600005,5.388989639240002,,,,,,,12.214537781013336,5.7821094613349855
12.038427465139996,19.806971260720008,5.575863733228005,,,,,,,12.473754153029338,5.817974295729366
12.349300014080002,20.086873733840008,5.762737827216005,,,,,,,12.732970525045339,5.854093705183127
12.660172563019998,20.366776206960004,5.949611921204003,,,,,,,12.992186897061336,5.890463006653285
12.971045111959995,20.646678680080004,6.136486015192002,,,,,,,13.251403269077334,5.927077600034105
13.2819176609,20.926581153200004,6.323360109180001,,,,,,,13.510619641093335,5.963932967538308
13.59279020984,21.303285262320014,6.611001674576009,,,,,,,13.835692382245341,6.00055832706104
13.903662758779996,21.72032338644,6.940629686391999,,,,,,,14.188205277203998,6.037138383947754
14.214535307720002,22.13736151056001,7.270257698208005,,,,,,,14.540718172162672,6.073850529804241
14.52540785666,22.554399634680017,7.599885710024012,,,,,,,14.893231067121343,6.110692383917344
14.836280405599997,22.971437758800004,7.929513721840001,,,,,,,15.24574396208,6.147661614331242
15.14715295454,23.38847588292001,8.259141733656008,,,,,,,15.598256857038672,6.18475593688
15.466860475879995,23.80551400704,8.588769745471998,,,,,,,15.953714742797331,6.221741277616869
15.914675097020003,24.222552131160008,8.918397757288005,,,,,,,16.351874995156006,6.255538510686562
16.362489718160003,24.639590255280016,9.24802576910401,,,,,,,16.750035247514678,6.289552606559584
16.810304339299996,25.056628379400003,9.57765378092,,,,,,,17.148195499873335,6.323780065877923
17.258118960440004,25.47366650352001,9.907281792736008,,,,,,,17.546355752232007,6.358217442917965
17.705933581580002,25.89070462764002,10.236909804552011,,,,,,,17.944516004590678,6.392861345295572
18.15374820272,26.307742751760006,10.566537816368005,,,,,,,18.342676256949336,6.427708433636285
18.601562823860004,26.72478087588001,10.89616582818401,,,,,,,18.740836509308007,6.462755421213193
19.049377445,27.141819,11.22579384,,,,,,,19.138996761666668,6.4979990735547775
19.497192066139995,27.67342074564001,11.73299051076001,,,,,,,19.63453444084667,6.508377996305309
19.945006687280003,28.205022491280022,12.24018718152002,,,,,,,20.130072120026682,6.518930307329991
20.39282130842,28.736624236920008,12.747383852280004,,,,,,,20.625609799206668,6.529655166011589
20.840635929559998,29.26822598256002,13.254580523040016,,,,,,,21.12114747838668,6.5405517235459705
21.28845055070001,29.7998277282,13.7617771938,,,,,,,21.616685157566668,6.5516191232320935
21.73626517184,30.33142947384001,14.26897386456001,,,,,,,22.11222283674667,6.562856500761143
22.184079792979997,30.863031219480025,14.77617053532002,,,,,,,22.60776051592668,6.574262984504585
22.631894414120005,31.394632965120007,15.283367206080005,,,,,,,23.10329819510667,6.585837695800998
23.19131850138,31.926234710760017,15.790563876840016,,,,,,,23.63603902966001,6.594861665284541
23.758439793200008,32.4578364564,16.2977605476,,,,,,,24.171345599066672,6.603780823535023
24.325561085019988,32.98943820204001,16.80495721836001,,,,,,,24.70665216847334,6.6127794957032835
24.89268237684,33.52103994768002,17.31215388912002,,,,,,,25.241958737880015,6.621857357626647
25.459803668660008,34.052641693320005,17.819350559880004,,,,,,,25.777265307286672,6.631014084072667
26.026924960479988,34.584243438960016,18.326547230640013,,,,,,,26.31257187669334,6.640249348785144
26.5940462523,35.13528801,18.878939595199995,,,,,,,26.869424619166665,6.639482453703062
27.16116754412001,35.73299536200001,19.53980162488001,,,,,,,27.47798817700001,6.614638429878561
27.728288835939985,36.330702714000026,20.200663654560024,,,,,,,28.086551734833346,6.589931929001373
28.29541012776,36.928410066000005,20.861525684240004,,,,,,,28.69511529266667,6.565364503633222
28.86253141958001,37.52611741800002,21.52238771392001,,,,,,,29.303678850500017,6.540937720855662
29.429652711399985,38.12382477000003,22.18324974360003,,,,,,,29.912242408333345,6.516653162207397
29.99677400322,38.72153212200001,22.84411177328001,,,,,,,30.520805966166673,6.492512423611748
30.563895295040005,39.31923947400002,23.504973802960023,,,,,,,31.129369524000015,6.468517115293736
31.131016586859985,39.916946826,24.16583583264,,,,,,,31.73793308183333,6.444668861686617
31.698137878679997,40.514654178000015,24.82669786232001,,,,,,,32.346496639666675,6.42096930132734
32.311966324000004,41.11236153000003,25.48755989200003,,,,,,,32.97062924866669,6.395779034798901
32.937004486159985,41.71006888200001,26.148421921680008,,,,,,,33.598498429946666,6.370211650469133
33.562042648319995,42.30777623400002,26.809283951360023,,,,,,,34.226367611226685,6.344646641120299
34.187080810480005,42.905483586,27.47014598104,,,,,,,34.854236792506676,6.319084035577654
34.81211897263998,43.50319093800002,28.131008010720013,,,,,,,35.482105973786666,6.293523863132052
35.4371571348,44.10260651120003,28.83846771200003,,,,,,,36.12607711933335,6.250570180878317
36.062195296960006,44.70321783924001,29.578545783400006,,,,,,,36.78131963986667,6.195524248175592
36.68723345911998,45.30382916728002,30.318623854800023,,,,,,,37.43656216040001,6.140587088719134
37.31227162127999,45.90444049532,31.0587019262,,,,,,,38.09180468093333,6.085761648250976
37.93730978344001,46.50505182336001,31.79877999760001,,,,,,,38.74704720146668,6.031050973525812
38.56234794559998,47.10566315140002,32.53885806900003,,,,,,,39.40228972200001,5.976458216366675
39.18738610775999,47.706274479440005,33.278936140400006,,,,,,,40.057532242533334,5.9219866378988675
39.81242426992,48.306885807480015,34.01901421180002,,,,,,,40.712774763066676,5.867639612969989
40.43746243208001,48.90749713552003,34.75909228320003,,,,,,,41.368017283600025,5.813420634764217
41.06250059423999,49.50810846356001,35.49917035460001,,,,,,,42.02325980413334,5.7593333196192145
41.6875387564,50.10871979160002,36.23924842600003,,,,,,,42.67850232466668,5.705381412054377
42.29489517896001,50.709331119640005,36.97932649740001,,,,,,,43.32785093200001,5.65263979172485
42.89383172551999,51.309942447680015,37.71940456880002,,,,,,,43.97439291400001,5.600677894734707
43.49276827208,51.91055377572003,38.45948264020004,,,,,,,44.62093489600002,5.549017848334372
44.09170481864001,52.51116510376001,39.199560711600014,,,,,,,45.267476878000004,5.49766816174652
44.6906413652,53.04860962280002,39.94079978660002,,,,,,,45.89335025820001,5.418397745119331
45.289577911760006,53.57763190064,40.68219366208,,,,,,,46.51646782482667,5.335542833065653
45.88851445832001,54.106654178480014,41.42358753756002,,,,,,,47.13958539145335,5.252867706583567
46.48745100487999,54.63567645632003,42.16498141304003,,,,,,,47.76270295808002,5.170380990070746
47.086387551440005,55.164698734160005,42.90637528852001,,,,,,,48.38582052470667,5.088091846884009
47.68532409800001,55.69372101200002,43.64776916400002,,,,,,,49.00893809133334,5.006010020205349
48.28426064455999,56.22274328984,44.38916303948,,,,,,,49.632055657959995,4.924145877478784
48.88319719112,56.75176556768001,45.13055691496002,,,,,,,50.25517322458668,4.842510458761291
49.482133737680016,57.28078784552002,45.87195079044003,,,,,,,50.87829079121335,4.76111552936492
50.08107028423999,57.80981012336,46.61334466592001,,,,,,,51.50140835784,4.679973637204955
50.6800068308,58.338832401200015,47.354738541400025,,,,,,,52.124525924466674,4.599098175309277
51.278943377360015,58.86785467903999,48.09613241688,,,,,,,52.747643491093335,4.5185034499886125
