-5.149502277,-4.897561073,-3.053348541,2.484657764,2.50505352,7.589255333,9.204522133,8.254211426,10.43181324,-6.795914173,-3.957747221,-4.308310032,-3.587419033,-0.802100837,-2.969727993,12.48741913,10.38630962,9.689198494,2.71167922,4.051088333,4.093351364,0.421865672,0.410747975,1.513135672,1.652352691,-0.834275663,-0.008062185,7.545892239,3.899026632,2.269454479,2.174568863633333,5.3626971016471785
-5.222706661866,-4.968138274952,-3.106549350528,2.462474407796,2.424149053224,7.550767135699999,9.19797191632,8.216567077839999,10.41287722224,-6.832546623136,-3.972375207848,-4.32981019026,-3.6288548235760003,-0.79838913188,-2.986674276804,12.47732502952,10.35597419366,9.705957967736,2.6621870192320003,4.01202012044,4.082431857888,0.42427832322000003,0.401521481438,1.487998428142,1.62027200369,-0.89372224222,-0.041857606488,7.5331250575799995,3.8904384181,2.2331261422720003,2.1456612822159995,5.371587339255686
-5.295911046732,-5.038715476904001,-3.1597501600560003,2.440291051592,2.3432445864480003,7.5122789384,9.19142169964,8.17892272968,10.39394120448,-6.869179073272,-3.987003194696,-4.35131034852,-3.670290614152,-0.79467742676,-3.0036205606079998,12.46723092904,10.325638767320001,9.722717441472,2.612694818464,3.97295190788,4.071512351776,0.42669097444000004,0.392294987876,1.462861184284,1.5881913163799999,-0.95316882144,-0.075653027976,7.520357876159999,3.8818502042,2.196797805544,2.1167537007986663,5.380564512611079
-5.369115431598,-5.109292678856,-3.212950969584,2.418107695388,2.262340119672,7.473790741099999,9.18487148296,8.14127838152,10.375005186720001,-6.905811523408,-4.001631181544,-4.37281050678,-3.711726404728,-0.79096572164,-3.020566844412,12.45713682856,10.29530334098,9.739476915208,2.563202617696,3.93388369532,4.060592845664,0.42910362566,0.383068494314,1.437723940426,1.55611062907,-1.01261540066,-0.109448449464,7.507590694739999,3.8732619903,2.160469468816,2.087846119381333,5.38962818730274
-5.442319816464,-5.179869880808,-3.266151779112,2.395924339184,2.181435652896,7.4353025438,9.17832126628,8.10363403336,10.35606916896,-6.942443973544,-4.016259168392,-4.39431066504,-3.753162195304,-0.78725401652,-3.037513128216,12.44704272808,10.26496791464,9.756236388944,2.5137104169280002,3.89481548276,4.049673339552,0.43151627688,0.37384200075199997,1.412586696568,1.5240299417599998,-1.07206197988,-0.143243870952,7.494823513319999,3.8646737764,2.124141132088,2.0589385379639995,5.398777927665438
-5.51552420133,-5.25044708276,-3.31935258864,2.37374098298,2.10053118612,7.396814346499999,9.1717710496,8.0659896852,10.3371331512,-6.9790764236800005,-4.03088715524,-4.4158108233,-3.7945979858800003,-0.7835423114,-3.05445941202,12.4369486276,10.2346324883,9.77299586268,2.4642182161600004,3.8557472702,4.0387538334399995,0.4339289281,0.36461550718999997,1.38744945271,1.49194925445,-1.1315085591,-0.17703929244,7.4820563319,3.8560855625,2.08781279536,2.0300309565466668,5.408013296859357
-5.588728586196,-5.321024284712,-3.3725533981680003,2.351557626776,2.019626719344,7.3583261492,9.165220832920001,8.02834533704,10.31819713344,-7.015708873816,-4.045515142088,-4.4373109815600005,-3.836033776456,-0.77983060628,-3.071405695824,12.42685452712,10.20429706196,9.789755336416,2.414726015392,3.81667905764,4.027834327328,0.43634157932,0.355389013628,1.362312208852,1.45986856714,-1.19095513832,-0.210834713928,7.46928915048,3.8474973486,2.051484458632,2.001123375129333,5.417333856949236
-5.661932971062001,-5.391759438008,-3.4257542076960004,2.329374270572,1.9387222525680001,7.3198379519,9.15867061624,7.99070098888,10.29926111568,-7.0523413239520005,-4.060987357688,-4.45881113982,-3.877469567032,-0.777028892896,-3.088351979628,12.416594792400002,10.17396163562,9.805783523178,2.362836521504,3.78406948336,4.019071040736,0.43875423054,0.346162520066,1.3371749649940001,1.426516538264,-1.25040171754,-0.245212270624,7.45652196906,3.8389091347,2.015156121904,1.9722676268739998,5.426856310720237
-5.7419648552560005,-5.465179764152,-3.4863559437680003,2.3035940247599997,1.86098910948,7.27712018984,9.143280410800001,7.951202400312,10.287922547520001,-7.080216079824,-4.090811462072001,-4.48592079144,-3.9251315157280002,-0.789697039024,-3.110308671848,12.4035192756,10.149040462904,9.817689910632,2.307650749576,3.75595287484,4.013272555984,0.43531954083999996,0.333757710376,1.313796381624,1.385998766016,-1.31135314476,-0.289486125856,7.44805278792,3.82917047492,1.984783509896,1.9408562763370665,5.438271497897217
-5.824228806538001,-5.538600090296,-3.5509945488640002,2.27663787273,1.7842927452900001,7.23369750032,9.1264168739,7.903668769976,10.27906776096,-7.103313911552,-4.120635566456,-4.51396535862,-3.974828939194,-0.8023651851520001,-3.133903382204,12.3904437588,10.125889334642,9.829596298085999,2.252464977648,3.72783626632,4.007474071232,0.43091029432,0.320313835798,1.290992744952,1.3454809937680001,-1.37255537998,-0.333759981088,7.44029994016,3.81924007416,1.9576594750079999,1.9091077479375334,5.449773610868527
