-6.527473450000002,-0.532554630000007,-0.7219772299999931,-0.743804929999996,-0.35045623999999975,-0.17867278999999314,-0.3165512100000001,-0.30484771999999793,-0.4373092700000001,-0.5866928100000024,-0.11122131000000479,-0.6446685800000012,-0.3400192299999958,-0.5653076199999987,-0.24769591999999818,-0.317047119999998,-0.1392288199999996,-0.785797119999998,-0.04264831999999785,-0.19893645999999876,-0.01590729000000124,-0.6531753499999979,-0.5614242599999955,-0.5554046599999936,-6.805755619999999,-6.080009459999999,-5.287246699999997,-1.2611790414814803,2.1113023375973685
-6.584861679499994,-0.774948184080003,-1.2462663996000032,-1.180903548019998,-0.5747390160800023,-0.5472525629599971,-0.9112627580799995,-0.6329315967600024,-0.8405270429999945,-0.840113891919998,-0.36527111527999523,-0.7499725355000066,-0.487949772099995,-0.8608158130000021,-0.7041219157,-0.691752716280007,-0.5274589538399965,-0.9473583539000003,-0.23648949050000567,-0.2854320505000061,-0.11653378500000144,-0.9407921876399996,-0.9019279214400058,-0.9258985879999955,-7.017743000720003,-6.494421813759999,-5.68366294562,-1.5582003569918523,2.102088184463336
-6.642249909,-1.017341738159999,-1.770555569199999,-1.6180021660400001,-0.7990217921600049,-0.9158323359200011,-1.5059743061599988,-0.9610154735200069,-1.243744816000003,-1.0935349738399935,-0.6193209205599999,-0.8552764909999979,-0.6358803141999942,-1.1563240060000055,-1.160547911400002,-1.0664583125600018,-0.9156890876799935,-1.1089195878000027,-0.4303306609999993,-0.3719276409999992,-0.21716028000000165,-1.2284090252800013,-1.2424315828800019,-1.2963925159999974,-7.229730381440007,-6.9088341675199985,-6.080079191240003,-1.8552216725022228,2.1019218647879385
-6.699638138500006,-1.259735292239995,-2.294844738799995,-2.055100784060002,-1.0233045682399933,-1.2844121088800051,-2.100685854239998,-1.2890993502799972,-1.6469625889999975,-1.3469560557600033,-0.8733707258400045,-0.9605804465000034,-0.7838108562999935,-1.4518321989999947,-1.6169739071000038,-1.4411639088399966,-1.3039192215200046,-1.270480821700005,-0.6241718315000071,-0.4584232315000065,-0.31778677500000185,-1.516025862920003,-1.582935244319998,-1.6668864439999993,-7.441717762159996,-7.323246521279998,-6.476495436860006,-2.1522429880125933,2.1108055173283535
-6.757026367999998,-1.502128846320005,-2.819133908400005,-2.4921994020800042,-1.2475873443199959,-1.652991881839995,-2.6953974023199976,-1.6171832270400017,-2.050180362000006,-1.600377137679999,-1.127420531119995,-1.0658844019999947,-0.9317413984000069,-1.7473403919999981,-2.0733999028000056,-1.8158695051200056,-1.6921493553600016,-1.432042055599993,-0.8180130020000007,-0.5449188219999996,-0.41841327000000206,-1.8036427005600046,-1.923438905759994,-2.037380372000001,-7.65370514288,-7.7376588750399975,-6.8729116824799945,-2.449264303522963,2.128625837058033
-6.814414597500004,-1.744522400400001,-3.3434230780000007,-2.9292980201000063,-1.4718701203999984,-2.021571654799999,-3.290108950399997,-1.9452671038000062,-2.4533981350000005,-1.8537982195999945,-1.3814703363999996,-1.1711883575000002,-1.0796719405000061,-2.0428485850000015,-2.5298258984999933,-2.1905751014000003,-2.0803794891999985,-1.5936032894999954,-1.0118541724999943,-0.631414412500007,-0.5190397650000023,-2.0912595382000063,-2.2639425672000044,-2.407874300000003,-7.8656925236000035,-8.152071228799997,-7.269327928099997,-2.746285619033334,2.155161152279614
-6.871802826999996,-1.986915954479997,-3.8677122475999965,-3.366396638119994,-1.696152896480001,-2.390151427760003,-3.8848204984799963,-2.2733509805599965,-2.856615907999995,-2.1072193015200043,-1.6355201416800043,-1.2764923130000057,-1.2276024826000054,-2.338356778000005,-2.986251894199995,-2.565280697679995,-2.4686096230399954,-1.7551645233999977,-1.2056953430000021,-0.7179100030000001,-0.6196662600000025,-2.378876375839994,-2.6044462286400005,-2.778368228000005,-8.077679904319993,-8.566483582559997,-7.66574417372,-3.0433069345437027,2.1900947117182725
-6.929191056500002,-2.229309508559993,-4.392001417200007,-3.803495256139996,-1.9204356725600036,-2.758731200720007,-4.479532046559996,-2.601434857320001,-3.2598336810000035,-2.35914184776,-1.8872295231399931,-1.384512713999996,-1.3755330247000046,-2.635890575999994,-3.4344745510200028,-2.939986293960004,-2.861130741599993,-1.9167257573,-1.394157790500003,-0.8068775174999985,-0.7191122739599933,-2.663303455039994,-2.9428267822400045,-3.148862156000007,-8.289667285039997,-8.980895936319996,-8.062160419340003,-3.3398686422955555,2.233127567504906
-6.986579285999994,-2.471703062640003,-4.916290586800002,-4.19470904712,-2.161659183360001,-3.132473998560002,-5.002027224480003,-2.9171069305599957,-3.5839755268000033,-2.609003907439998,-2.1377907721600025,-1.4979660059999986,-1.519382023359995,-2.9374755839999978,-3.8364602068800053,-3.2895584679200027,-3.2670015903999996,-2.1033544953599943,-1.5718627920000046,-0.9007888799999932,-0.8148856802399962,-2.929751895760006,-3.24511450256,-3.4739962807999945,-8.512860659520001,-9.392687194239997,-8.424135070239998,-3.623355587229629,2.279116215688344
-7.0439675155,-2.714096616719999,-5.440579756399998,-4.570922029260004,-2.425873691280003,-3.5079047083799964,-5.485131655040007,-3.2220910618799934,-3.894938051400004,-2.8588659671199963,-2.3883520211799976,-1.6114192980000013,-1.6618966712800045,-3.2390605920000013,-4.238445862739994,-3.617487972660001,-3.672872439200006,-2.311569139780005,-1.749567793500006,-0.9947002425000022,-0.910659086519999,-3.196200336480004,-3.5474022228799953,-3.791570438400001,-8.739717531959997,-9.803048763519996,-8.774849969019996,-3.904192275355556,2.3279267947313125
