-2.201789860000005,-0.6899865099999971,-2.333786009999997
-2.5073067362800003,-0.8083636794000029,-2.656810225640001
-2.8128236125599955,-0.9267408487999944,-2.979834441280005
-3.118340488840005,-1.0451180182000002,-3.3028586569199945
-3.42385736512,-1.163495187600006,-3.6258828725599983
-3.729374241399995,-1.2818723569999975,-3.948907088200002
-4.034891117680004,-1.4002495264000032,-4.271931303840006
-4.3404079939599995,-1.5186266957999948,-4.594955519479996
-4.631190434160004,-1.6902462775999965,-4.874467039679999
-4.901976139680002,-1.8707395947999998,-5.152058882139997
-5.1727618452,-2.0512329120000032,-5.429650724599995
-5.443547550719998,-2.2317262292000066,-5.707242567060007
-5.714333256239996,-2.412219546399996,-5.984834409520005
-5.985118961759994,-2.592712863599999,-6.262426251980003
-6.2559046672800065,-2.7732061808000026,-6.540018094440001
-6.5266903728000045,-2.9164711039999958,-6.7343187692000015
-6.73017883656,-3.0448446695999962,-6.920931028479998
-6.921649935719998,-3.1732182351999967,-7.107543287759995
-7.113121034879995,-3.301591800799997,-7.294155547040006
-7.304592134040007,-3.4299653663999976,-7.480767806320003
-7.496063233200005,-3.558338931999998,-7.6673800656
-7.687534332360002,-3.6867124975999985,-7.8539923248799965
-7.8790054315199995,-3.7705639680000047,-7.932699646520007
-8.040007872359993,-3.821023866999994,-7.9957433481799995
-8.119760557679996,-3.871483765999997,-8.058787049840006
-8.199513242999998,-3.9219436650000006,-8.1218307515
-8.279265928320001,-3.972403564000004,-8.184874453160006
-8.359018613640004,-4.022863462999993,-8.247918154819999
-8.438771298960006,-4.0733233619999965,-8.310961856480006
-8.518523984279994,-4.084395902200001,-8.269894000020003
-8.598276669599997,-4.042951963999997,-8.207650911399995
-8.596110806919995,-4.001508025800007,-8.145407822780001
-8.558328184239997,-3.960064087600003,-8.083164734159993
-8.520545561559999,-3.918620149399999,-8.02092164554
-8.48276293888,-3.877176211199995,-7.958678556920006
-8.444980316200002,-3.835732273000005,-7.896435468299998
-8.407197693520004,-3.7753845256000034,-7.761413572319995
-8.369415070840006,-3.6677772551999936,-7.6068973529399955
-8.320572267360006,-3.560169984799998,-7.452381133559996
-8.191543153080005,-3.4525627144000026,-7.297864914179996
-8.062514038800003,-3.344955444000007,-7.143348694799997
-7.933484924520002,-3.2373481735999974,-6.988832475419997
-7.80445581024,-3.129740903200002,-6.8343162560399975
-7.675426695959999,-3.0196838343999985,-6.647499925480005
-7.546397581679997,-2.894927975200005,-6.4497137458400005
-7.417368467399996,-2.7701721159999977,-6.251927566199996
-7.263014768640005,-2.6454162568000044,-6.054141386560005
-7.08755724948,-2.520660397599997,-5.85635520692
-6.912099730319994,-2.3959045384000035,-5.658569027279995
-6.736642211160003,-2.271148679199996,-5.460782847640004
-6.561184691999998,-2.1463928200000026,-5.261797328
-6.3857271728400065,-2.0375486733999963,-5.062308085560005
-6.210269653680001,-1.9287045268000043,-4.862818843119996
-6.034812134519996,-1.819860380199998,-4.663329600680001
-5.85323742752,-1.7110162336000059,-4.463840358240006
-5.6714715584,-1.6021720869999996,-4.264351115799997
-5.489705689280001,-1.4933279403999933,-4.064861873360002
-5.307939820160001,-1.3844837938000012,-3.8801289793400002
-5.126173951040002,-1.2953463735999975,-3.702931241960002
-4.9444080819200025,-1.2094934077999966,-3.5257335045800033
-4.762642212800003,-1.1236404419999957,-3.348535767200005
-4.587845276560003,-1.0377874761999948,-3.1713380298200065
-4.42376977552,-0.9519345103999939,-2.994140292439994
-4.2596942744799975,-0.866081544599993,-2.8169425550599954
-4.095618773439995,-0.7802285788000063,-2.659298283040002
-3.931543272400006,-0.7079963700000036,-2.513652728400004
-3.7674677713600033,-0.6412124640000059,-2.368007173760006
-3.6033922703200005,-0.5744285579999939,-2.2223616191199937
-3.4393167692799977,-0.5076446519999962,-2.076716064479996
-3.297936001599993,-0.44086074599999847,-1.9310705098399978
-3.1615985079999973,-0.37407684000000074,-1.7854249551999999
-3.0252610144000016,-0.307292934000003,-1.6589274575400026
-2.888923520800006,-0.24823180719999982,-1.5464407332799937
-2.752586027199996,-0.19496276479999608,-1.433954009019999
-2.6162485336000003,-0.14169372240000655,-1.3214672847600042
-2.4799110400000046,-0.08842468000000281,-1.2089805604999952
-2.350695616799996,-0.03515563759999907,-1.0964938362400005
-2.2437366636000036,0.018113404800004673,-0.9840071119800058
-2.136777710399997,0.07138244720000841,-0.8885095227199997
-2.0298187572000046,0.120102234400008,-0.8077656559599973
-1.922859803999998,0.16275634800000205,-0.7270217891999948
-1.8159008508000056,0.2054104616000103,-0.6462779224400066
-1.708941897599999,0.24806457520000436,-0.5655340556800041
-1.6019829444000067,0.2907186888000126,-0.4847901889200017
